Name,RA,Dec,Con,OT,Diam,Other
FeSt 1-350,240.529200,-38.455300,LUP,DN,106.000,
HMSTG 339.0+15.0,236.995800,-35.211400,LUP,DN,6.000,LM146 Lu14
HMSTG 338.8+16.5-3,235.662500,-33.866900,LUP,DN,6.000,Lu8 LM137
SDN 190,251.687500,-46.456100,ARA,DN,2.000,HMSTG339.1-0.8 BHR130
HMSTG 339.1+14.5,237.429200,-35.584700,LUP,DN,22.000,
HMSTG 339.1+11.7A,239.666700,-37.662200,LUP,DN,4.000,BHR128 LM152 Lu19
HMSTG 339.1+11.7,239.666700,-37.662200,LUP,DN,16.000,
HMSTG 339.1+15.4,236.750000,-34.890800,LUP,DN,28.000,
HMSTG 339.2+16.1-1,236.225000,-34.292500,LUP,DN,10.000,LM141 Lu10
SLDN 13,236.345800,-34.472500,LUP,DN,16.000,
HMSTG 339.2+16.1-4,236.370800,-34.411100,LUP,DN,6.500,LM144
LM 143,236.308300,-34.345300,LUP,DN,3.000,
HMSTG 339.1+11.7B,239.770800,-37.606100,LUP,DN,5.000,BHR129 HMSTG339.1+11.7-2  LM153 in HMSTG339.1+11.7 Lupus II
BDN 339.15+15.95,236.300000,-34.289200,LUP,DN,35.000,HMSTG339.2+16.1
HMSTG 339.2+18.5,234.504200,-32.431400,LUP,DN,12.000,
HMSTG 339.2+1.2,249.741700,-45.093300,SCO,DN,16.000,
HMSTG 339.2+16.1-2,236.300000,-34.222500,LUP,DN,4.000,LM142
Lu 32,241.825000,-39.207800,LUP,DN,5.000,
SDN 191,251.504200,-45.980300,ARA,DN,7.000,FeSt2-229 HMSTG339.3-0.3 BHR131 LM199
LM 159,241.954200,-39.201100,LUP,DN,4.000,Lu30
HMSTG 339.4+9.5,241.933300,-39.136100,LUP,DN,12.000,
DIR 340-43,321.275000,-56.400800,IND,DN,85.000,
SDN 192,252.212500,-46.171900,ARA,DN,16.000,HMSTG339.5-0.8
Lu 20,240.300000,-37.530300,LUP,DN,4.500,
FeSt 2-230,245.187500,-41.485300,SCO,DN,6.000,
HMSTG 339.5-2.8,254.420800,-47.351900,ARA,DN,35.000,
HMSTG 339.6+5.6,245.645800,-41.740000,SCO,DN,5.000,
HMSTG 339.6+16.9,236.008300,-33.362200,LUP,DN,8.000,
HMSTG 339.6+11.5,240.375000,-37.452500,LUP,DN,14.000,
BDN 339.62+9.25,242.337500,-39.130800,SCO,DN,60.000,
Lu 31,242.283300,-39.065300,SCO,DN,5.000,
LM 161,242.425000,-39.157800,SCO,DN,6.000,
Lupus III,242.375000,-39.090000,SCO,DN,260.000,
LM 163,242.600000,-39.180000,SCO,DN,12.000,
SLDN 14,242.525000,-39.103300,SCO,DN,22.000,HMSTG339.7+9.2
Lu 21,240.508300,-37.386100,LUP,DN,3.500,
LM 162,242.529200,-39.063100,SCO,DN,10.000,Lu33
HMSTG 339.9-3.4,255.487500,-47.515300,ARA,DN,22.000,
LM 165,242.845800,-39.025800,SCO,DN,4.000,Lu34
HMSTG 340.0+6.0,245.687500,-41.168100,SCO,DN,8.000,
LM 167,242.937500,-39.027500,SCO,DN,5.000,Lu35
LM 166,242.904200,-38.972500,SCO,DN,5.000,Lu36
FeSt 2-231,256.108300,-47.568900,ARA,DN,6.000,
FeSt 1-351,244.170800,-39.906400,SCO,DN,19.000,
HMSTG 340.2+4.5,247.262500,-42.129400,SCO,DN,22.000,
HMSTG 340.2+9.0,243.066700,-38.924400,SCO,DN,28.000,
HMSTG 340.2-4.1,256.566700,-47.598600,ARA,DN,16.000,
FeSt 2-232,247.291700,-42.009200,SCO,DN,6.000,
HMSTG 340.3+5.5,246.379200,-41.338600,SCO,DN,8.000,
HMSTG 340.4+6.1,245.916700,-40.858900,SCO,DN,8.000,
HMSTG 340.4+5.5,246.520800,-41.256100,SCO,DN,3.000,BHR132
FeSt 1-352,254.595800,-46.359200,ARA,DN,87.000,
FeSt 1-353,251.495800,-44.573600,SCO,DN,134.000,
FeSt 2-233,246.562500,-41.162500,SCO,DN,6.000,
HMSTG 340.5+3.4,248.725000,-42.629400,SCO,DN,4.000,
HMSTG 340.5+5.6,246.562500,-41.120800,SCO,DN,6.000,
B 235,251.683300,-44.512800,SCO,DN,7.000,SLDN15 FeSt2-234 HMSTG340.5+0.5 BHR133  LM200 in FeSt1-353
Lupus DN Complex,242.000000,-37.516700,LUP,DN,1100.000,Lupus CO Complex
HMSTG 340.6+6.6,245.683300,-40.386400,SCO,DN,5.000,
HMSTG 340.6+9.0,243.512500,-38.650800,SCO,DN,8.000,
HMSTG 340.6+6.4,245.908300,-40.495300,SCO,DN,14.000,
HMSTG 340.7+0.0,242.670800,-37.872800,SCO,DN,3.000,
FeSt 1-359,255.033300,-46.188900,ARA,DN,250.000,HMSTG340.7-2.4C
HMSTG 340.7+9.7,242.970800,-38.063100,SCO,DN,16.000,
HMSTG 340.7+6.6,245.800000,-40.255800,SCO,DN,12.000,
FeSt 1-354,248.095800,-41.905600,SCO,DN,47.000,
HMSTG 340.8+4.7,247.566700,-41.526400,SCO,DN,14.000,
HMSTG 340.8+3.3,248.987500,-42.460000,SCO,DN,12.000,
FeSt 1-355,244.820800,-39.436900,SCO,DN,53.000,
HMSTG 340.9+9.2,243.483300,-38.277800,SCO,DN,7.000,BHR134
FeSt 2-235,243.208300,-38.043900,SCO,DN,6.000,
Lupus VI,247.125000,-41.026100,SCO,DN,375.000,
FeSt 1-356,249.504200,-42.649400,SCO,DN,100.000,
DIR 340-36,307.879200,-56.683300,IND,DN,130.000,
FeSt 2-236,246.204200,-40.314200,SCO,DN,6.000,
HMSTG 341.0+3.1,249.454200,-42.492800,SCO,DN,4.000,
FeSt 1-357,246.125000,-40.147800,SCO,DN,37.000,
HMSTG 341.1+5.9,246.754200,-40.528300,SCO,DN,3.000,
HMSTG 341.1+10.2,242.808300,-37.468900,SCO,DN,35.000,
FeSt 2-237,249.954200,-42.630600,SCO,DN,6.000,
HMSTG 341.1+6.2,246.504200,-40.214400,SCO,DN,18.000,
SLDN 16,246.287500,-39.991100,SCO,DN,14.000,HMSTG341.2+6.5 LM170
FeSt 1-358,247.483300,-40.841700,SCO,DN,51.000,
FeSt 2-238,255.212500,-45.639700,SCO,DN,6.000,
FeSt 2-239,251.791700,-43.638900,SCO,DN,6.000,
HMSTG 341.3+3.9,248.954200,-41.678600,SCO,DN,8.000,
FeSt 1-360,250.708300,-42.598900,SCO,DN,16.000,HMSTG341.5+2.3
HMSTG 341.6+3.1,250.045800,-42.005300,SCO,DN,35.000,
FeSt 2-240,254.404200,-44.660300,SCO,DN,6.000,
HMSTG 341.7+8.5,244.916700,-38.194700,SCO,DN,6.000,
FeSt 1-361,246.975000,-39.743900,SCO,DN,49.000,
FeSt 1-362,244.004200,-37.423600,SCO,DN,88.000,
FeSt 1-363,245.616700,-38.633300,SCO,DN,52.000,
IREC 488,197.804200,21.345300,COM,DN,96.000,
HMSTG 341.9-3.0,256.750000,-45.584200,SCO,DN,8.000,
HMSTG 342.0+0.3,253.220800,-43.578900,SCO,DN,20.000,
FeSt 1-364,258.045800,-46.209700,ARA,DN,106.000,
SLDN 17,253.241700,-43.582200,SCO,DN,6.000,FeSt2-241
LM 169,244.454200,-37.519700,SCO,DN,4.500,
HMSTG 342.0+9.4,244.375000,-37.437200,SCO,DN,22.000,
FeSt 2-242,261.766700,-47.825300,ARA,DN,6.000,
FeSt 1-365,257.741700,-45.927800,ARA,DN,19.000,
HMSTG 342.1+5.9C,247.608300,-39.729400,SCO,DN,120.000,
HMSTG 342.1-3.8,257.820800,-45.925800,ARA,DN,35.000,
HMSTG 342.1-7.1,261.870800,-47.833100,ARA,DN,16.000,
HMSTG 342.1+9.7,244.183300,-37.096100,SCO,DN,22.000,
FeSt 2-243,256.258300,-45.068100,SCO,DN,6.000,
FeSt 1-366,262.016700,-47.824200,ARA,DN,38.000,
HMSTG 342.2+8.1,245.704200,-38.133100,SCO,DN,16.000,
HMSTG 342.3+8.9,245.012500,-37.539400,SCO,DN,28.000,
FeSt 2-244,245.054200,-37.519200,SCO,DN,6.000,
FeSt 1-367,259.150000,-46.287800,ARA,DN,51.000,
HMSTG 342.4+8.1,245.920800,-38.048600,SCO,DN,45.000,
HMSTG 342.4+9.6,244.520800,-36.923100,SCO,DN,6.000,
FeSt 1-368,256.304200,-44.717800,SCO,DN,48.000,
HMSTG 342.5+6.4,247.512500,-39.150000,SCO,DN,5.000,
IREC 489,9.916700,-30.182200,SCL,DN,87.000,
HMSTG 342.5+7.4,246.550000,-38.419200,SCO,DN,3.000,
FeSt 2-245,263.720800,-48.182500,ARA,DN,6.000,
HMSTG 342.5+9.9,244.375000,-36.713600,SCO,DN,8.000,
FeSt 1-369,250.695800,-41.100600,SCO,DN,22.000,HMSTG342.6+3.3
Lupus V,244.750000,-36.780000,SCO,DN,350.000,
HMSTG 342.7+9.7,244.691700,-36.710800,SCO,DN,7.000,
HMSTG 342.8+9.3,245.095800,-36.902200,SCO,DN,9.000,
HMSTG 342.8+8.7,245.650000,-37.304700,SCO,DN,14.000,
FeSt 2-246,251.316700,-41.174400,SCO,DN,6.000,
HMSTG 342.9+9.0,245.516700,-37.021900,SCO,DN,5.000,
IREC 490,223.891700,-14.029700,LIB,DN,102.000,
HMSTG 343.0+2.8,251.537500,-41.146700,SCO,DN,28.000,
FeSt 2-247,247.970800,-38.656100,SCO,DN,6.000,
FeSt 1-370,248.750000,-39.186100,SCO,DN,91.000,
HMSTG 343.3-3.8,258.883300,-45.035800,SCO,DN,35.000,
FeSt 2-248,258.958300,-44.905300,SCO,DN,6.000,
B 44a,251.208300,-40.385000,SCO,DN,7.000,SLDN18 FeSt2-249 HMSTG343.4+3.5 BHR135
HMSTG 343.4-0.6C,255.400000,-42.945600,SCO,DN,120.000,
HMSTG 343.5-3.7,258.900000,-44.768900,SCO,DN,22.000,
SLDN 19,254.762500,-42.423300,SCO,DN,14.000,HMSTG343.6+0.1 FeSt2-251
FeSt 2-250,256.416700,-43.333900,SCO,DN,6.000,
B 232,250.904200,-39.853100,SCO,DN,9.000,FeSt2-252 HMSTG343.7+4.0
HMSTG 343.7-2.3,257.541700,-43.776900,SCO,DN,150.000,
HMSTG 343.7+10.6,244.833300,-35.353300,SCO,DN,55.000,
HMSTG 343.8+7.0,248.091700,-37.828900,SCO,DN,3.000,
HMSTG 344.0+1.7,253.412500,-41.109700,SCO,DN,14.000,
HMSTG 344.0+2.3,252.829200,-40.740800,SCO,DN,16.000,
FeSt 1-371,245.595800,-35.616700,SCO,DN,46.000,
HMSTG 344.0+1.2,253.945800,-41.372200,SCO,DN,20.000,
FeSt 1-372,255.708300,-42.353900,SCO,DN,41.000,
HMSTG 344.1+1.6,253.629200,-41.058600,SCO,DN,12.000,
IREC 491,226.091700,-15.345800,LIB,DN,92.000,
FeSt 1-373,257.920800,-43.376900,SCO,DN,62.000,
FeSt 2-253,256.537500,-42.516700,SCO,DN,6.000,
HMSTG 344.3-1.1,256.662500,-42.556100,SCO,DN,12.000,
HMSTG 344.3+2.1,253.300000,-40.561900,SCO,DN,8.000,
FeSt 2-254,251.612500,-39.423100,SCO,DN,8.000,HMSTG344.4+3.8
HMSTG 344.4+0.6,254.908300,-41.457800,SCO,DN,24.000,
FeSt 1-374,259.275000,-43.837200,SCO,DN,31.000,
HMSTG 344.5+3.2,252.287500,-39.751700,SCO,DN,3.000,Sc1
HMSTG 344.5+2.0,253.633300,-40.518600,SCO,DN,5.000,Sc2
BHR 136,253.633300,-40.514700,SCO,DN,1.000,
HMSTG 344.5+6.7,248.962500,-37.406700,SCO,DN,12.000,
FeSt 2-255,259.700000,-43.885000,SCO,DN,6.000,
IREC 492,247.195800,-36.086400,SCO,DN,60.000,
HMSTG 344.6-3.7,259.816700,-43.884400,SCO,DN,75.000,
BDN 344.64-4.27,260.445800,-44.146700,SCO,DN,5.000,HMSTG344.6-4.3 BHR137 Sc22
IREC 493,214.108300,1.177800,VIR,DN,80.000,
FeSt 1-375,251.600000,-39.073100,SCO,DN,36.000,
HMSTG 344.7+10.5,245.700000,-34.672800,SCO,DN,12.000,
G 344.8+24.0,235.029200,-24.864200,LIB,DN,60.000,
HMSTG 344.8+10.4,245.866700,-34.760600,SCO,DN,12.000,
HMSTG 344.8+3.6,252.191700,-39.280300,SCO,DN,12.000,
FeSt 1-376,252.716700,-39.612800,SCO,DN,27.000,HMSTG344.8+3.1
HMSTG 344.8+4.0,251.854200,-39.038600,SCO,DN,7.000,
HMSTG 344.8+7.6,248.358300,-36.609400,SCO,DN,4.000,
FeSt 2-256,246.116700,-34.881100,SCO,DN,6.000,
FeSt 1-377,246.116700,-34.881100,SCO,DN,35.000,
HMSTG 344.9+4.3,251.587500,-38.784700,SCO,DN,12.000,
HMSTG 344.9+2.6,253.287500,-39.873600,SCO,DN,22.000,
HMSTG 344.9+10.4C,245.904200,-34.668600,SCO,DN,22.000,
HMSTG 344.9+10.3,246.054200,-34.676400,SCO,DN,16.000,
HMSTG 345.0-3.5,259.895800,-43.450800,SCO,DN,2.000,BHR138 Sc19
HMSTG 345.0+10.1,246.337500,-34.805000,SCO,DN,4.000,
IREC 494,218.262500,-4.050600,VIR,DN,80.000,
IREC 495,290.991700,-52.498100,TEL,DN,72.000,
Lower Scorpius DN Complex,256.529200,-41.566700,SCO,DN,588.000,FeSt1-378
HMSTG 345.0+3.9,252.129200,-38.892200,SCO,DN,16.000,
FeSt 2-257,254.641700,-40.408900,SCO,DN,6.000,
HMSTG 345.1+3.2,252.887500,-39.288900,SCO,DN,20.000,
B 48,255.283300,-40.742800,SCO,DN,28.000,SLDN20 HMSTG345.1+0.8
FeSt 2-258,255.270800,-40.722800,SCO,DN,6.000,
HMSTG 345.2-4.1,260.687500,-43.630300,SCO,DN,6.000,Sc23
HMSTG 345.2-2.9,259.341700,-42.933600,SCO,DN,28.000,
FeSt 2-259,259.316700,-42.920300,SCO,DN,6.000,
HMSTG 345.2-3.6,260.212500,-43.341100,SCO,DN,6.000,BHR139 Sc20
HMSTG 345.4-5.1,262.033300,-44.040600,SCO,DN,12.000,
HMSTG 345.4-4.9,261.829200,-43.910000,SCO,DN,3.000,
HMSTG 345.4-4.0,260.725000,-43.381700,SCO,DN,10.000,BHR140
FeSt 1-379,255.141700,-40.256700,SCO,DN,116.000,
FeSt 1-380,257.779200,-41.744200,SCO,DN,40.000,
IREC 496,268.920800,-46.738900,ARA,DN,72.000,
HMSTG 345.6-0.0,257.520800,-41.470600,SCO,DN,6.000,
FeSt 2-261,261.975000,-43.690800,SCO,DN,6.000,
HMSTG 345.7-5.0,262.187500,-43.653300,SCO,DN,16.000,
HMSTG 345.8+7.6,249.212500,-35.942200,SCO,DN,3.000,BHR141
HMSTG 345.8+3.9,252.679200,-38.306400,SCO,DN,22.000,
HMSTG 345.8-2.3,259.191700,-42.112500,SCO,DN,22.000,
HMSTG 345.8+3.0,253.633300,-38.903600,SCO,DN,50.000,
FeSt 1-381,258.958300,-41.705300,SCO,DN,46.000,
FeSt 2-262,258.958300,-41.705300,SCO,DN,6.000,
SLDN 21,249.220800,-35.608100,SCO,DN,5.000,HMSTG346.0+7.8 LM193
HMSTG 346.1+7.3,249.716700,-35.830000,SCO,DN,2.000,
HMSTG 346.1+7.8,249.316700,-35.526700,SCO,DN,5.000,
SDN 193,270.758300,-46.663300,ARA,DN,4.000,FeSt2-263 HMSTG346.2-11.7 BHR142
B 231,249.408300,-35.486400,SCO,DN,35.000,HMSTG346.2+7.7C
FeSt 1-382,249.800000,-35.731100,SCO,DN,96.000,
HMSTG 346.3+7.8,249.441700,-35.439400,SCO,DN,7.000,LM195
IREC 497,228.370800,-15.316100,LIB,DN,72.000,
B 263,261.566700,-42.646100,SCO,DN,18.000,SLDN22 FeSt2-264 HMSTG346.3-4.1 LM238
IREC 498,310.237500,-52.234200,IND,DN,85.000,
HMSTG 346.4-5.0,262.654200,-43.140800,SCO,DN,2.000,BHR143 Sc27
HMSTG 346.4-2.2,259.445800,-41.531400,SCO,DN,16.000,
SLDN 23,257.795800,-40.610800,SCO,DN,11.000,HMSTG346.4-0.6
SLDN 24,249.362500,-35.231400,SCO,DN,4.000,FeSt2-260 HMSTG346.4+7.9 LM194 BHR144
HMSTG 346.4+2.7,254.420800,-38.620000,SCO,DN,22.000,
HMSTG 346.4-0.5,257.683300,-40.526400,SCO,DN,5.000,Sc11
FeSt 2-215,257.845800,-40.626100,SCO,DN,6.000,Sc12
HMSTG 346.5+0.1,257.141700,-40.120600,SCO,DN,40.000,
HMSTG 346.5+7.8,249.562500,-35.238900,SCO,DN,4.000,
B 58,257.816700,-40.415800,SCO,DN,35.000,HMSTG346.5-0.5C
FeSt 1-383,268.495800,-45.309400,SCO,DN,14.000,
SDN 194,266.591700,-44.513600,SCO,DN,4.000,FeSt2-265 HMSTG346.7-8.2 Sc31
HMSTG 346.8-0.4,257.912500,-40.218600,SCO,DN,5.000,Sc13
FeSt 1-384,258.545800,-40.540600,SCO,DN,29.000,
HMSTG 346.8+10.4,247.462500,-33.260000,SCO,DN,22.000,
FeSt 1-385,266.583300,-44.368600,SCO,DN,12.000,
FeSt 1-386,258.370800,-40.374700,SCO,DN,70.000,
HMSTG 346.9+0.3,257.233300,-39.676700,SCO,DN,5.000,
HMSTG 346.9-5.1,263.120800,-42.753600,SCO,DN,22.000,
FeSt 2-266,257.237500,-39.646700,SCO,DN,6.000,
FeSt 1-387,253.970800,-37.661900,SCO,DN,80.000,
FeSt 1-388,257.087500,-39.464200,SCO,DN,39.000,
HMSTG 347.2+1.8,255.862500,-38.510000,SCO,DN,4.000,
FeSt 1-389,260.629200,-41.180600,SCO,DN,28.000,
HMSTG 347.2-3.4,261.441700,-41.561700,SCO,DN,20.000,
B 233,251.037500,-35.360600,SCO,DN,20.000,SLDN25 FeSt2-267 HMSTG347.2+6.8
HMSTG 347.2+2.2,255.529200,-38.251400,SCO,DN,12.000,
HMSTG 347.4-4.0,262.279200,-41.689400,SCO,DN,16.000,
HMSTG 347.4+1.8,256.112500,-38.310300,SCO,DN,5.000,
HMSTG 347.5-3.2,261.425000,-41.140300,SCO,DN,28.000,
SDN 195,267.000000,-43.720000,SCO,DN,6.000,FeSt2-268 HMSTG347.5-8.0 BHR145 LM241  Sc32
HMSTG 347.5-2.3,260.479200,-40.644700,SCO,DN,22.000,
FeSt 1-390,267.229200,-43.715600,SCO,DN,28.000,
HMSTG 347.6+7.0,251.170800,-34.898300,SCO,DN,22.000,
FeSt 2-269,262.258300,-41.406100,SCO,DN,6.000,
HMSTG 347.7-4.3,262.800000,-41.640300,SCO,DN,26.000,
FeSt 1-391,259.616700,-39.852200,SCO,DN,62.000,
HMSTG 347.9-4.4,263.091700,-41.573900,SCO,DN,7.000,BHR146 LM239
HMSTG 347.9-3.0,261.520800,-40.724700,SCO,DN,12.000,
HMSTG 348.0+3.4,254.950000,-36.955800,SCO,DN,55.000,
FeSt 1-392,255.141700,-37.090000,SCO,DN,21.000,
HMSTG 348.0+3.7,254.604200,-36.704200,SCO,DN,4.000,BHR147 Sc3
FeSt 1-393,252.725000,-35.251100,SCO,DN,42.300,
HMSTG 348.2-2.6,261.295800,-40.274200,SCO,DN,4.000,Sc24
FeSt 1-394,268.829200,-43.691100,SCO,DN,19.000,
HMSTG 348.2+2.2,256.287500,-37.434400,SCO,DN,14.000,
FeSt 2-270,262.225000,-40.506400,SCO,DN,6.000,
HMSTG 348.4+1.5,257.125000,-37.697200,SCO,DN,18.000,
DIR 349-46,323.008300,-49.535800,IND,DN,115.000,
HMSTG 348.6+3.6,255.187500,-36.266400,SCO,DN,14.000,
HMSTG 348.6-50.6,329.800000,-48.326900,GRU,DN,14.000,
HMSTG 348.7-1.6,260.570800,-39.310800,SCO,DN,3.000,
FeSt 1-395,255.408300,-36.155300,SCO,DN,40.000,
HMSTG 348.9-46.2,323.200000,-49.229700,GRU,DN,12.000,
HMSTG 348.9+2.9,256.179200,-36.503300,SCO,DN,5.000,
FeSt 2-271,255.987500,-36.269200,SCO,DN,6.000,
IREC 499,234.275000,-18.358600,LIB,DN,123.000,
SLDN 27,255.733300,-36.105600,SCO,DN,11.000,HMSTG349.0+3.4
SLDN 26,263.541700,-40.420000,SCO,DN,16.000,HMSTG349.0-4.1
HMSTG 349.0+3.0,256.108300,-36.313600,SCO,DN,2.500,BHR148
FeSt 2-272,261.212500,-39.194400,SCO,DN,6.000,
HMSTG 349.2+3.1,256.108300,-36.140300,SCO,DN,3.000,HMSTG349.2+3.1A BHR149 Sc4
HMSTG 349.2+3.1B,256.191700,-36.171700,SCO,DN,1.000,BHR150 Sc5
B 240,254.983300,-35.398900,SCO,DN,6.000,FeSt2-273 HMSTG349.2+4.3
HMSTG 349.2+1.8,257.470800,-36.893900,SCO,DN,4.000,
HMSTG 349.3+3.1,256.200000,-36.060000,SCO,DN,2.000,BHR151 Sc6
HMSTG 349.3-2.2,261.641700,-39.107500,SCO,DN,28.000,
B 229,244.250000,-27.300000,SCO,DN,50.000,
HMSTG 349.3+2.3,257.087500,-36.514200,SCO,DN,3.000,Sc9
LDN 1672,245.270800,-28.118100,SCO,DN,52.000,
FeSt 1-396,272.404200,-43.590300,CRA,DN,28.000,
IREC 501,281.895800,-46.441400,TEL,DN,113.000,
HMSTG 349.7-3.9,263.837500,-39.738600,SCO,DN,20.000,
LDN 1673,247.533300,-29.441400,SCO,DN,17.000,
BDN 349.84-3.57,263.491700,-39.441900,SCO,DN,18.000,FeSt2-274 HMSTG349.8-3.5
HMSTG 349.9-1.8,261.691700,-38.408900,SCO,DN,22.000,
IREC 502,226.450000,-8.602500,LIB,DN,87.000,
FeSt 2-275,254.191700,-33.844200,SCO,DN,6.000,
SLDN 28,263.850000,-39.223300,SCO,DN,6.000,
SLDN 29,263.850000,-39.223300,SCO,DN,12.000,HMSTG350.2-3.7
LDN 1674,247.454200,-28.775000,SCO,DN,6.000,
HMSTG 350.2-4.8,265.129200,-39.733900,SCO,DN,20.000,
HMSTG 350.3-3.5,263.795800,-38.983600,SCO,DN,9.000,
FeSt 1-397,264.841700,-39.476900,SCO,DN,112.000,
B 50,255.745800,-34.436900,SCO,DN,13.000,SLDN30 HMSTG350.4+4.4 LM227
HMSTG 350.4+1.4,258.758300,-36.171100,SCO,DN,12.000,
LDN 1675,244.512500,-26.121400,SCO,DN,63.000,
HMSTG 350.5-4.3,264.766700,-39.272500,SCO,DN,5.000,Sc30
FeSt 1-398,257.725000,-35.292800,SCO,DN,45.000,HMSTG350.6+2.6
FeSt 1-399,263.758300,-38.482200,SCO,DN,63.000,
FeSt 1-400,259.412500,-36.019700,SCO,DN,62.000,
HMSTG 350.9-4.0,264.770800,-38.813900,SCO,DN,4.000,
HMSTG 350.9-1.4,261.991700,-37.384200,SCO,DN,14.000,
LDN 1676,245.262500,-26.118100,SCO,DN,115.000,FeSt1-402
FeSt 1-401,253.054200,-31.932800,SCO,DN,28.000,
LDN 1677,253.304200,-32.081700,SCO,DN,190.000,
B 54,256.662500,-34.231100,SCO,DN,4.000,HMSTG351.0+3.9 BHR152 Sc7
HMSTG 351.0-3.7,264.491700,-38.555300,SCO,DN,6.000,Sc29
FeSt 2-276,244.708300,-25.537200,SCO,DN,6.000,
FeSt 2-277,244.808300,-25.386700,SCO,DN,6.000,
HMSTG 351.2+5.2,255.583300,-33.276100,SCO,DN,2.000,BHR154
HMSTG 351.2+0.0,260.695800,-36.286900,SCO,DN,28.000,
FeSt 2-278,259.887500,-35.834200,SCO,DN,6.000,
LDN 1678,244.004200,-24.623600,SCO,DN,22.000,
B 49,255.683300,-33.273900,SCO,DN,7.000,SLDN31 HMSTG351.2+5.1 CB69 BHR153
G 351.2+26.2,238.041700,-19.215800,LIB,DN,20.000,
HMSTG 351.3+4.3,256.516700,-33.745000,SCO,DN,12.000,
FeSt 2-279,244.404200,-24.888300,SCO,DN,6.000,
B 234,251.608300,-30.466700,SCO,DN,18.000,
HMSTG 351.3-3.4,264.358300,-38.070800,SCO,DN,12.000,
B 53,256.520800,-33.501700,SCO,DN,14.000,SLDN32 HMSTG351.5+4.4
FeSt 2-280,260.712500,-35.980000,SCO,DN,6.000,
LDN 1679,255.687500,-32.903900,SCO,DN,6.000,
HMSTG 351.6-1.0,262.045800,-36.603900,SCO,DN,5.000,Sc26
HMSTG 351.6-0.6,261.587500,-36.334200,SCO,DN,6.000,Sc25
HMSTG 351.6-3.7,264.900000,-38.008300,SCO,DN,12.000,
B 257,260.520800,-35.589200,SCO,DN,11.000,SLDN33 BDN351.72+0.57 HMSTG351.7+0.5  BHR155
HMSTG 351.8+1.6,259.529200,-34.982500,SCO,DN,35.000,
SLDN 34,259.554200,-34.968900,SCO,DN,6.000,FeSt2-281
HMSTG 351.8+2.8,258.370800,-34.256400,SCO,DN,2.000,BHR156 Sc14
HMSTG 351.8+2.9,258.208300,-34.146900,SCO,DN,14.000,
FeSt 2-282,258.650000,-34.423300,SCO,DN,6.000,
HMSTG 351.8-3.6,264.870800,-37.761900,SCO,DN,6.000,
HMSTG 351.9+2.3,258.916700,-34.500300,SCO,DN,2.000,
B 239,253.750000,-31.116700,SCO,DN,15.000,
SLDN 35,259.425000,-34.663100,SCO,DN,28.000,HMSTG352.0+1.8
B 236,252.000000,-29.800000,SCO,DN,10.000,
B 237,252.229200,-29.966700,SCO,DN,37.000,
FeSt 1-403,246.383300,-25.529700,SCO,DN,32.000,
IREC 503,283.033300,-44.251900,CRA,DN,163.000,
HMSTG 352.2+3.1,258.333300,-33.771400,SCO,DN,22.000,
B 242,256.275000,-32.416700,SCO,DN,20.000,
FeSt 1-405,266.337500,-37.973100,SCO,DN,50.000,HMSTG352.2-4.7
FeSt 1-404,247.212500,-25.892800,SCO,DN,72.000,
HMSTG 352.5+0.9,260.750000,-34.775000,SCO,DN,12.000,
HMSTG 352.5+1.2,260.445800,-34.571400,SCO,DN,22.000,
HMSTG 352.5+3.3,258.329200,-33.321400,SCO,DN,22.000,
B 258,260.741700,-34.716700,SCO,DN,40.000,
HMSTG 352.6+2.1,259.616700,-34.038600,SCO,DN,40.000,
FeSt 1-406,260.654200,-34.613600,SCO,DN,22.000,
FeSt 1-407,260.804200,-34.596400,SCO,DN,73.000,
HMSTG 352.7+2.3,259.462500,-33.787800,SCO,DN,35.000,
B 55,256.858300,-32.131700,SCO,DN,16.000,LDN1682 HMSTG352.8+5.0
FeSt 2-283,261.004200,-34.545300,SCO,DN,6.000,
HMSTG 352.8+1.2,260.629200,-34.288900,SCO,DN,14.000,
FeSt 2-284,246.129200,-24.297500,OPH,DN,6.000,
LDN 1681,246.754200,-24.778100,OPH,DN,27.000,
FeSt 1-409,246.454200,-24.529400,OPH,DN,25.000,
FeSt 1-410,267.204200,-37.632200,SCO,DN,31.000,
HMSTG 352.9+5.0,257.008300,-32.047800,SCO,DN,2.500,BHR158 Sc8
HMSTG 352.9+3.3,258.650000,-33.041700,SCO,DN,28.000,
LDN 1683,247.258300,-25.109200,SCO,DN,94.000,
B 56,257.187500,-32.113600,SCO,DN,6.000,LDN1685 HMSTG352.9+4.8 CB73 BHR157 Sc10
MLB 46,246.612500,-24.554400,OPH,DN,2.000,LDN1681A
MLB 47,246.862500,-24.740800,OPH,DN,10.000,LDN1681B
LDN 1684,247.758300,-25.440300,SCO,DN,17.000,
BDN 352.97+16.95,246.504200,-24.445800,OPH,DN,200.000,
LDN 1680,245.450000,-24.041700,SCO,DN,110.000,FeSt1-408
HMSTG 353.0+1.4,260.583300,-34.044200,SCO,DN,14.000,
P 135,246.662500,-24.516100,OPH,DN,8.000,
LM 171,246.754200,-24.572500,OPH,DN,27.000,LDN1681A
HMSTG 353.0-4.2,266.329200,-37.029700,SCO,DN,8.000,
LDN 1686,246.483300,-24.314700,OPH,DN,6.000,MLB45
