Name,RA,Dec,Con,OT,Mag,Diam,Other
IC 5093,319.693350,-70.622420,PAV,GX,15.92,0.794,Sc
IC 5100,320.431050,-65.933380,PAV,GX,14.83,1.148,SBc
IC 5099,320.454300,-70.983350,PAV,GX,15.43,0.724,Sc
IC 5101,320.482350,-65.836030,PAV,GX,13.95,1.096,SBc
IC 5105,321.091800,-40.537430,MIC,GX,12.58,2.951,E
IC 5105A,321.378150,-40.274190,MIC,GX,13.54,1.950,SBc
IC 5105B,321.500850,-40.834730,MIC,GX,13.74,1.413,SBab
IC 5102,321.556200,-73.310030,PAV,GX,14.89,1.072,S0
IC 5103,322.302150,-74.070170,PAV,GX,15.02,1.072,SBc
IC 5106,322.158600,-70.834560,PAV,GX,13.81,1.514,E-S0
IC 5110,322.680750,-60.001810,IND,GX,14.05,1.380,Sc
IC 5109,323.427450,-74.112200,IND,GX,14.70,0.933,E
IC 5116,324.272850,-70.982560,IND,GX,13.88,1.479,SBbc
IC 5125,325.459050,-52.773610,IND,GX,14.08,0.776,Sbc
IC 5118,325.557450,-71.382720,IND,GX,15.40,1.230,Sc
IC 5128,325.799100,-38.968290,GRU,GX,14.31,0.955,S0-a
IC 5123,326.205600,-72.420760,IND,GX,14.47,1.479,SABb
IC 5131,326.855400,-34.883680,PSA,GX,13.27,1.622,E-S0
IC 5130,327.601200,-73.997390,IND,GX,14.49,1.622,Sbc
IC 5139,327.606900,-30.994740,PSA,GX,13.42,2.188,E-S0
IC 5141,328.320900,-59.493540,IND,GX,13.48,1.514,Sbc
IC 5142,328.835400,-65.510000,IND,GX,14.42,1.660,Sc
IC 5143,329.271750,-49.050880,GRU,GX,16.76,0.282,
IC 5147,329.859600,-65.449860,IND,GX,15.01,1.585,Sc
IC 5152,330.672450,-51.296530,IND,GX,10.40,5.129,IAB
IC 5157,330.862500,-34.941760,PSA,GX,13.37,1.995,E
IC 5158,331.602750,-67.516920,IND,GX,15.16,1.023,SBm
IC 5162,332.013450,-52.714050,IND,GX,15.03,1.072,Sc
IC 5165,332.529300,-64.577920,TUC,GX,14.73,1.514,Sab
IC 5169,332.541750,-36.088610,PSA,GX,13.76,2.042,S0-a
IC 5170,333.123450,-47.221960,GRU,GX,13.35,1.905,SBa
IC 5175,333.201000,-38.127390,GRU,GX,14.61,1.585,Sab
IC 5174,333.186150,-38.171540,GRU,GX,14.96,0.741,SBbc
IC 5181,333.340800,-46.017380,GRU,GX,12.46,2.630,S0
IC 5173A,333.661050,-69.367750,IND,GX,16.08,0.692,
IC 5173,333.683250,-69.366060,IND,GX,15.94,1.820,SBc
IC 5182,334.021200,-65.454750,TUC,GX,15.32,0.776,Sd
IC 5185,334.432050,-65.857440,TUC,GX,14.87,0.589,Sc
IC 5187,334.574100,-59.606970,TUC,GX,14.70,0.603,Sc
IC 5188,334.610100,-59.641320,TUC,GX,13.77,1.288,SABc
IC 5190,334.752750,-59.882720,TUC,GX,14.82,0.891,SBbc
IC 5199,334.888350,-37.533830,GRU,GX,14.73,1.905,Sb
IC 5197,334.955850,-60.136420,TUC,GX,14.95,1.047,SBb
IC 5196,335.047050,-65.404750,TUC,GX,15.38,1.479,Sc
IC 5200,335.563950,-65.766310,TUC,GX,15.87,0.741,Sc
IC 5203,335.643000,-59.773110,TUC,GX,14.73,1.122,Sc
IC 5202,335.732100,-65.802860,TUC,GX,14.61,1.622,SBc
IC 5205,335.698050,-59.787030,TUC,GX,15.96,0.631,Sc
IC 5213,336.270000,-60.476690,TUC,GX,15.88,0.661,Sc
IC 5207,335.872500,-60.565470,TUC,GX,15.13,1.230,SABc
IC 5206,336.019350,-66.857810,TUC,GX,15.20,1.000,SBbc
IC 5208,336.142800,-65.227470,TUC,GX,14.83,1.862,S0-a
IC 5215,336.741750,-65.981690,TUC,GX,15.64,0.646,Sc
IC 5218,337.024200,-60.394740,TUC,GX,15.12,1.349,SBbc
IC 5221,337.240500,-65.904560,TUC,GX,15.92,0.468,Sc
IC 5219,337.185300,-65.892870,TUC,GX,15.87,0.891,Scd
IC 5222,337.478250,-65.661390,TUC,GX,13.46,1.950,SBbc
IC 5227,338.515350,-64.697670,TUC,GX,13.98,1.202,SBab
IC 5229,338.709900,-61.381360,TUC,GX,15.21,0.631,Sbc
IC 5230,338.917200,-61.547750,TUC,GX,15.25,1.047,Sc
IC 5232,339.408750,-68.872250,IND,GX,15.40,0.708,Sc
IC 5234,340.047600,-65.825280,TUC,GX,15.23,1.202,S0-a
IC 5239,340.215900,-38.064720,GRU,GX,17.11,0.324,
IC 5235,340.356000,-66.580250,TUC,GX,12.38,0.631,S0-a
IC 5238,340.374150,-60.758200,TUC,GX,15.79,0.708,Sc
IC 5236,340.375500,-66.618010,TUC,GX,15.43,0.832,S0
IC 5244,341.057250,-64.043410,TUC,GX,13.69,2.884,Sb
IC 5245,341.235150,-65.357870,TUC,GX,15.07,0.851,S0-a
IC 5246,341.663850,-64.898380,TUC,GX,14.74,1.023,Sc
IC 5247,341.708850,-65.273880,TUC,GX,15.01,1.380,Sb
IC 5249,341.776200,-64.832030,TUC,GX,14.26,4.365,SBcd
IC 5250B,341.842650,-65.058570,TUC,GX,12.67,1.738,S0
IC 5252,342.037350,-68.902830,IND,GX,13.74,1.349,SBbc
IC 5256,342.440850,-68.690680,IND,GX,14.62,1.202,SBd
IC 5257,343.067700,-67.419530,IND,GX,15.25,0.708,Sbc
IC 5262,343.838850,-33.891190,PSA,GX,nan,1.023,
IC 5262,343.843350,-33.895010,PSA,GX,14.84,1.047,E-S0
IC 5267A,343.984350,-43.434780,GRU,GX,13.86,2.570,Sbc
IC 5264,344.220900,-36.554200,GRU,GX,13.29,2.455,Sab
IC 5267B,344.238150,-43.760400,GRU,GX,13.67,1.514,S0
IC 5267,344.306250,-43.396030,GRU,GX,11.39,5.623,S0-a
IC 5266,344.586750,-65.129670,TUC,GX,14.60,1.905,Sb
IC 5272,344.880750,-65.193030,TUC,GX,14.77,1.072,Sm
IC 5269C,345.200550,-35.370530,PSA,GX,14.29,2.089,Scd
IC 5277,345.496800,-65.197870,TUC,GX,15.31,0.589,Sc
IC 5279,345.760950,-69.209720,IND,GX,14.42,0.776,Sa
IC 5286,347.481750,-68.253190,IND,GX,16.12,0.977,Sc
IC 5288,347.934300,-68.094060,IND,GX,14.74,0.912,S0
IC 5301,349.745550,-69.562170,IND,GX,15.30,1.096,Sc
IC 5302,349.903050,-64.568260,TUC,GX,15.03,1.202,S0
IC 5323,351.904050,-67.815470,TUC,GX,13.99,1.660,S0-a
IC 5324,352.045500,-67.804640,TUC,GX,13.84,1.259,E
IC 5322,352.128450,-67.761350,TUC,GX,15.10,0.759,S0
IC 5325,352.180950,-41.333410,PHE,GX,11.87,2.884,Sbc
IC 5328A,353.306850,-45.024030,PHE,GX,14.74,1.000,S0-a
IC 5328B,353.494950,-45.210310,PHE,GX,14.99,1.698,SBc
IC 5333,353.720700,-65.395970,TUC,GX,14.34,1.698,Sb
IC 5335,353.947200,-67.396990,TUC,GX,15.08,1.122,S0
IC 4803,285.165900,-62.065220,PAV,GX,15.69,0.759,
IC 1945,52.319250,-52.627320,HOR,GX,16.28,0.813,S0-a
IC 1987,55.050000,-55.053470,RET,GX,16.39,nan,
IC 1878,45.923700,-52.105200,HOR,GX,nan,nan,
IC 4518,224.428800,-43.131600,LUP,GX,nan,nan,
IC 5049,311.848800,-38.418000,MIC,GX,nan,nan,
IC 5250,341.838300,-65.058270,TUC,GX,10.03,nan,
IC 5265,344.294250,-36.462210,GRU,GX,10.95,4.571,E
IC 1555,8.636100,-30.017880,SCL,GX,14.30,1.318,Scd
IC 1914,49.855500,-49.599760,HOR,GX,13.46,1.950,SABc
IC 1913,49.894050,-32.465070,FOR,GX,14.41,1.950,SBb
IC 1954,52.880850,-51.904860,HOR,GX,12.13,3.020,Sb
IC 1959,53.302650,-50.414270,HOR,GX,13.19,3.020,SBm
IC 2000,57.282300,-48.858170,HOR,GX,12.93,4.898,SBc
IC 2051,58.001700,-83.831260,MEN,GX,12.25,2.884,SBbc
IC 2058,64.476600,-55.932810,DOR,GX,13.70,3.388,Scd
IC 2136,83.303700,-36.398870,COL,GX,13.28,3.236,Sc
IC 2469,140.754300,-32.449770,PYX,GX,12.07,5.754,SBab
IC 2510,146.931450,-32.837570,ANT,GX,12.03,1.585,Sb
IC 2511,147.352350,-32.838980,ANT,GX,13.09,4.169,SABa
IC 2522,148.787400,-33.137130,ANT,GX,13.06,2.291,Sc
IC 2523,148.789650,-33.210210,ANT,GX,13.63,1.445,SBbc
IC 2536,150.875850,-33.949750,ANT,GX,14.55,1.862,SBc
IC 2539,151.067400,-31.362960,ANT,GX,14.06,1.995,Sbc
IC 2554A,152.209050,-67.031760,CAR,GX,12.50,3.311,SBbc
IC 2588,157.958850,-30.384510,ANT,GX,13.56,1.660,Sa
IC 2556,153.156750,-34.728870,ANT,GX,14.41,1.820,Scd
IC 2559,153.689250,-34.058790,ANT,GX,14.39,1.698,SBb
IC 2596,158.551950,-73.240140,CAR,GX,13.87,1.318,Sab
IC 3015,182.251050,-31.519880,HYA,GX,13.45,0.724,Sbc
IC 4247,201.685200,-30.362590,CEN,GX,14.42,1.380,S?
IC 4393,214.453950,-31.349160,CEN,GX,14.64,2.291,Sc
IC 4555,237.062100,-78.178650,APS,GX,13.55,2.138,SBc
IC 4595,245.184600,-70.142590,TRA,GX,13.48,3.236,Sc
IC 4662,266.788050,-64.640060,PAV,GX,11.82,2.089,IB
IC 4694,273.861750,-58.208130,PAV,GX,13.71,2.818,SBc
IC 4810,285.748800,-56.159700,TEL,GX,13.25,4.074,SABc
IC 4797,284.123700,-54.305830,TEL,GX,12.26,2.630,E
IC 4758,281.576100,-65.756610,PAV,GX,14.19,1.047,Sc
IC 4837A,288.817350,-54.132520,TEL,GX,12.56,4.467,Sb
IC 4821,287.383350,-55.017260,TEL,GX,13.66,1.820,Sc
IC 4870,294.406650,-65.811820,PAV,GX,14.60,1.660,IB
IC 4901,298.596300,-58.713820,PAV,GX,11.97,3.715,SABc
IC 4964,304.349700,-73.885640,PAV,GX,14.43,1.585,Scd
IC 5071,315.332400,-72.642760,PAV,GX,13.28,3.162,Sc
IC 5084,317.311950,-63.290000,PAV,GX,13.57,1.660,SBb
IC 5120,324.701850,-64.350510,IND,GX,14.12,1.995,Sbc
IC 5171,332.736300,-46.081440,GRU,GX,13.55,0.741,SABb
IC 5176,333.732600,-66.849410,TUC,GX,13.43,4.467,Sbc
IC 5201,335.239050,-46.035250,GRU,GX,11.39,6.761,Sc
IC 5269B,344.152950,-36.249790,PSA,GX,13.20,3.548,SBc
IC 5269A,343.980600,-36.348070,GRU,GX,14.02,1.349,SBm
IC 5271,344.507550,-33.742210,PSA,GX,12.33,3.020,Sb
IC 5269,344.431800,-36.026240,PSA,GX,13.23,1.862,S0
IC 5270,344.478600,-35.858010,PSA,GX,12.90,3.311,SBc
IC 5328,353.318400,-45.015980,PHE,GX,12.27,3.020,E
IC 1859,42.266250,-31.172530,FOR,GX,14.26,1.288,SBbc
IC 1949,52.720050,-47.979250,HOR,GX,13.71,1.175,SBc
IC 2029,60.324750,-52.800780,DOR,GX,15.62,1.023,SBc
IC 2032,61.765800,-55.324320,DOR,GX,14.92,1.122,IAB
IC 2073,66.640950,-53.187360,DOR,GX,14.49,1.413,SBc
IC 2200A,112.026150,-62.363110,CAR,GX,13.94,1.318,E-S0
IC 1946,52.342350,-52.619420,HOR,GX,15.33,0.912,S0-a
IC 2028,60.326100,-52.707580,DOR,GX,15.07,0.871,Sc
IC 2563,154.716300,-32.596620,ANT,GX,15.51,0.912,SBcd
IC 4214,199.427850,-32.101690,CEN,GX,12.27,2.951,SBa
IC 4362,211.342200,-41.818190,CEN,GX,13.43,1.820,SBc
IC 4472,220.045200,-44.314680,LUP,GX,13.96,2.692,Sc
IC 4523,226.293900,-43.509450,LUP,GX,13.66,1.660,SABc
IC 4618,254.458200,-76.993000,APS,GX,12.73,1.698,SBbc
IC 4653,261.779250,-60.880090,ARA,GX,13.23,1.622,S0-a
IC 4654,264.282900,-74.381440,APS,GX,13.15,1.950,SABb
IC 4679,272.851950,-56.254350,TEL,GX,12.87,1.175,SBc
IC 4682,274.107000,-71.581350,PAV,GX,13.18,2.188,SBbc
IC 4696,275.074650,-64.734140,PAV,GX,13.49,2.344,Sbc
IC 4710,277.158150,-66.982250,PAV,GX,12.51,3.467,Sm
IC 4753,280.885950,-62.107980,PAV,GX,13.82,0.871,E
IC 4741,280.430850,-63.948310,PAV,GX,13.80,1.445,Sab
IC 4767,281.923800,-63.405540,PAV,GX,14.36,1.995,S0-a
IC 4814,286.245150,-58.579090,PAV,GX,14.35,1.514,Sb
IC 4827,288.338550,-60.860210,PAV,GX,13.24,3.020,Sab
IC 4808,285.281700,-45.313670,CRA,GX,12.94,2.239,Sc
IC 4844,289.760850,-56.027150,TEL,GX,13.99,1.622,SBb
IC 4862,292.918050,-67.322870,PAV,GX,14.51,1.549,Sbc
IC 4919,300.038850,-55.372760,TEL,GX,14.92,1.349,Sd
IC 4927,300.456150,-53.917740,TEL,GX,15.13,1.175,Sb
IC 4911,299.424450,-51.986440,TEL,GX,16.05,0.617,S0
IC 4912,301.707150,-77.357410,OCT,GX,15.53,1.000,SBc
IC 4976,303.921150,-61.875110,PAV,GX,15.69,0.437,Sa
IC 5064,313.159500,-57.232490,IND,GX,14.32,1.259,SBa
IC 5054,313.439250,-71.024680,PAV,GX,14.10,2.239,SBa
IC 5184,334.038150,-36.843630,GRU,GX,12.61,1.023,Sbc
IC 5240,340.468200,-44.767190,GRU,GX,12.70,3.162,SBa
IC 5263,344.556900,-69.052120,IND,GX,14.24,1.585,S0-a
IC 5332,353.614500,-36.101450,SCL,GX,11.31,6.026,SABc
IC 5365,359.296050,-37.002190,SCL,GX,15.83,0.676,SBa
IC 4803,285.196350,-62.064840,PAV,GX,15.64,2.291,
IC 1657,18.529200,-32.650860,SCL,GX,13.20,2.291,SBbc
IC 1722,25.762350,-34.187310,SCL,GX,14.75,1.514,SABb
IC 1862,42.994650,-33.339770,FOR,GX,14.58,2.692,Sbc
IC 1908,48.771300,-54.818910,HOR,GX,14.80,1.230,SBb
IC 2068,66.653400,-42.093650,CAE,GX,14.23,1.288,S0-a
IC 1813,37.706250,-34.220930,FOR,GX,14.30,1.122,S0-a
IC 1630,17.069850,-46.754020,PHE,GX,15.16,1.660,Sb
IC 1625,16.927350,-46.907560,PHE,GX,13.01,1.778,E-S0
IC 1734,27.321000,-32.742640,FOR,GX,13.47,1.622,Sc
IC 5262,343.835400,-33.889560,PSA,GX,14.16,1.349,S0-a
IC 3104,184.692000,-79.725930,CHA,GX,13.66,2.399,IB
IC 4219,199.623900,-31.630860,CEN,GX,13.59,1.122,SBb
IC 4366,211.297950,-33.760150,CEN,GX,13.31,1.622,Sc
IC 4367,211.402350,-39.203440,CEN,GX,13.04,1.660,SABc
IC 4386,213.760050,-43.960840,CEN,GX,12.86,2.570,Sd
IC 4378,213.039750,-34.265400,CEN,GX,14.55,1.549,S0
IC 4441,217.575150,-43.561010,LUP,GX,14.96,1.122,Sc
IC 4444,217.911000,-43.418380,LUP,GX,12.11,1.950,SABb
IC 4451,218.654700,-36.285840,CEN,GX,13.37,1.778,E
IC 4518B,224.435100,-43.131320,LUP,GX,16.46,1.259,Sc
IC 4545,235.371150,-81.633670,APS,GX,14.01,1.995,SABc
IC 4598,244.555500,-31.442800,SCO,GX,14.77,1.479,Sbc
IC 4633,258.445800,-77.536130,APS,GX,13.69,2.692,Sc
IC 4661,267.761400,-74.032350,APS,GX,13.43,1.622,Sc
IC 4680,273.373500,-64.476680,PAV,GX,14.07,1.622,Sab
IC 4692,273.708150,-58.693790,PAV,GX,14.17,1.738,SBc
IC 4714,277.732200,-66.651740,PAV,GX,15.15,1.479,Sc
IC 4717,278.321850,-57.975700,PAV,GX,14.26,1.778,Sb
IC 4720,278.386050,-58.406580,PAV,GX,13.35,2.754,SBc
IC 4734,279.606450,-57.490530,PAV,GX,14.22,1.318,SBb
IC 4729,279.985050,-67.425690,PAV,GX,13.30,1.318,Sc
IC 4757,280.982250,-57.167510,PAV,GX,14.52,1.479,S0-a
IC 4747,281.488800,-72.630110,PAV,GX,13.43,1.096,Sc
IC 4769,281.933250,-63.156920,PAV,GX,14.10,1.820,SBbc
IC 4785,283.230150,-59.255380,PAV,GX,13.11,3.090,SBb
IC 4792,283.924050,-56.403930,TEL,GX,15.06,1.380,Sab
IC 4805,285.505950,-63.047630,PAV,GX,15.04,0.759,Sa
IC 4819,286.776900,-59.465970,PAV,GX,14.26,3.020,Sc
IC 4824,288.309600,-62.088480,PAV,GX,16.53,0.724,I
IC 4830,288.452400,-59.294350,PAV,GX,13.20,1.950,SBbc
IC 4837,288.810900,-54.663060,TEL,GX,13.08,2.239,SBc
IC 4845,290.093700,-60.389070,PAV,GX,12.37,1.950,SBb
IC 4852,291.605400,-60.336080,PAV,GX,13.63,1.698,SBc
IC 4858,292.163250,-58.767910,PAV,GX,13.71,1.820,Sc
IC 4861,292.319550,-57.574970,PAV,GX,15.64,1.202,Sc
IC 4872,293.925900,-57.519160,PAV,GX,14.12,3.802,SABc
IC 4869,294.009600,-61.027820,PAV,GX,13.70,1.778,Sm
IC 4883,295.502250,-55.545470,TEL,GX,14.60,1.514,SBb
IC 4888,296.217600,-54.456640,TEL,GX,14.60,1.148,E-S0
IC 4860,292.864500,-67.368940,PAV,GX,14.65,0.955,SBc
IC 4897,297.333450,-51.868480,TEL,GX,15.56,0.794,SBb
IC 4936,301.467450,-61.428560,PAV,GX,14.54,1.349,SBd
IC 4929,301.673700,-71.683560,PAV,GX,14.34,1.349,Sb
IC 4947,301.882350,-53.142470,TEL,GX,15.05,0.759,E
IC 4962,304.176000,-71.129900,PAV,GX,16.18,0.977,Sbc
IC 5013,307.140900,-36.027190,MIC,GX,12.68,3.020,S0
IC 5008,308.187600,-72.694680,PAV,GX,15.56,1.175,SBd
IC 5055,313.238100,-68.445680,PAV,GX,15.12,0.832,
IC 5053,313.400850,-71.141170,PAV,GX,14.07,2.089,Sa
IC 5107,322.061850,-65.735610,PAV,GX,15.18,1.023,Sc
IC 5108,323.214450,-72.659640,IND,GX,15.08,1.072,SBc
IC 5140,328.566750,-67.331450,IND,GX,15.18,2.188,SBcd
IC 5154,331.126200,-66.112350,IND,GX,15.85,0.871,Sm
IC 5186,334.693800,-36.801730,GRU,GX,12.52,2.089,Sb
IC 5209,335.787600,-37.993220,GRU,GX,15.57,0.724,Sc
IC 5220,337.011300,-59.723440,TUC,GX,15.02,1.175,Sc
IC 5224,337.625400,-45.996180,GRU,GX,14.35,1.660,Sab
IC 5339,354.521850,-68.442080,TUC,GX,14.62,1.072,E-S0
IC 5273,344.861250,-37.702850,GRU,GX,12.56,3.090,SBc
IC 1605,14.406600,-48.902700,PHE,GX,13.71,1.698,SBbc
IC 1650,18.079650,-50.401790,PHE,GX,14.40,1.318,SBb
IC 1637,17.754750,-30.438470,SCL,GX,13.53,1.698,SBc
IC 1728,26.935650,-33.601580,FOR,GX,14.08,1.288,Sbc
IC 1783,32.525550,-32.939910,FOR,GX,13.17,1.995,Sb
IC 1788,33.958200,-31.200970,FOR,GX,13.07,2.512,SBbc
IC 1769,30.228750,-31.919860,FOR,GX,15.51,0.933,Sb
IC 1933,51.416100,-52.785470,HOR,GX,12.92,2.291,Sc
IC 1950,52.768800,-50.433430,HOR,GX,15.05,1.549,Sc
IC 1960,53.137350,-57.206570,RET,GX,15.19,1.122,Sab
IC 1964,53.375400,-53.173160,RET,GX,16.55,0.550,Sbc
IC 1974,54.176100,-49.550220,HOR,GX,15.85,0.776,Sc
IC 1986,55.146450,-45.354880,HOR,GX,14.92,1.259,Sm
IC 1997,56.215800,-59.137940,RET,GX,14.02,1.023,Sa
IC 1999,56.928450,-56.951960,RET,GX,15.78,0.794,Sbc
IC 2010,57.991800,-59.929420,RET,GX,14.38,1.202,SABa
IC 2009,58.396200,-48.989940,HOR,GX,14.84,1.514,IAB
IC 2056,64.102200,-60.206830,RET,GX,12.42,1.862,Sbc
IC 2147,85.866900,-30.495020,COL,GX,13.57,1.549,Scd
IC 2202,111.978150,-67.574190,VOL,GX,13.60,2.138,SBbc
IC 2534,150.374400,-34.112400,ANT,GX,13.42,1.820,S0-a
IC 2548,151.979100,-35.229620,ANT,GX,13.97,2.188,SBbc
IC 2584,157.464600,-34.911620,ANT,GX,13.60,1.445,S0
IC 3005,181.809000,-30.024510,HYA,GX,14.00,2.399,SBc
IC 3253,185.938500,-34.622160,CEN,GX,12.61,3.020,Sc
IC 4329A,207.330300,-30.309440,CEN,GX,13.74,1.585,S0-a
IC 4644,261.153450,-73.939990,APS,GX,15.50,1.738,Sb
IC 4640,260.992950,-80.064170,APS,GX,11.37,1.349,SABc
IC 4664,267.244200,-63.254440,PAV,GX,13.63,1.660,Sb
IC 4686,273.410850,-57.732620,PAV,GX,14.79,0.776,
IC 4799,284.735850,-63.930930,PAV,GX,14.06,1.549,SBab
IC 4859,292.694400,-66.314720,PAV,GX,14.68,1.175,SABb
IC 4923,300.238950,-52.631610,TEL,GX,14.49,1.023,S0
IC 4933,300.871050,-54.979940,TEL,GX,12.97,2.089,SBbc
IC 5018,305.544150,-38.308330,SGR,GX,13.98,1.585,SBc
IC 5019,307.696200,-36.076940,MIC,GX,15.48,1.549,SABb
IC 4892,297.381600,-70.227400,PAV,GX,15.74,1.820,Sbc
IC 5129,326.944050,-65.387790,IND,GX,15.43,0.550,Sc
IC 5138,328.340550,-68.953890,IND,GX,14.05,1.230,SBb
IC 5212,335.876100,-38.037670,GRU,GX,14.70,1.000,Sb
IC 5320,352.091550,-67.760260,TUC,GX,15.19,0.603,S0
IC 1970,54.131400,-43.956850,HOR,GX,12.93,3.020,Sb
IC 2150,87.827250,-38.320440,COL,GX,13.49,2.884,SBc
IC 2538,150.985350,-34.807530,ANT,GX,14.87,1.479,SABc
IC 2560,154.077900,-33.563860,ANT,GX,12.61,3.548,SBb
IC 4359,211.347150,-45.269750,CEN,GX,13.81,1.175,Sc
IC 4578,238.294950,-74.825140,APS,GX,13.93,1.622,SBb
IC 4721,278.602500,-58.496500,PAV,GX,12.37,5.248,SBc
IC 4840,288.965400,-56.209070,TEL,GX,14.32,1.122,S0-a
IC 1993,56.769900,-33.709670,FOR,GX,12.52,2.818,SABb
IC 2558,153.683850,-34.338760,ANT,GX,14.32,1.000,Sm
IC 4327,207.182550,-30.217540,CEN,GX,14.52,1.148,Sc
IC 5280,345.958950,-65.207860,TUC,GX,15.05,1.318,Sab
IC 1609,14.944200,-40.333510,PHE,GX,13.73,1.122,S0
IC 1860,42.391200,-31.189380,FOR,GX,13.62,2.630,E
IC 1864,43.413750,-34.197670,FOR,GX,13.70,1.288,E
IC 335,53.879400,-34.447120,FOR,GX,12.99,2.630,S0
IC 2006,58.618500,-35.967120,ERI,GX,12.24,2.344,E
IC 2035,62.257950,-45.517600,HOR,GX,12.42,1.413,E-S0
IC 2082,67.287300,-53.828100,DOR,GX,14.88,1.023,E-S0
IC 3370,186.904650,-39.337950,CEN,GX,12.00,3.090,E
IC 3986,195.384000,-32.291040,CEN,GX,13.34,1.862,E
IC 4296,204.162750,-33.965820,CEN,GX,11.58,4.677,E
IC 4329,207.272100,-30.295780,CEN,GX,12.24,4.786,E-S0
IC 4704,276.973650,-71.609810,PAV,GX,13.09,2.692,E-S0
IC 4742,280.468800,-63.862190,PAV,GX,13.07,2.089,E
IC 4749,280.706100,-63.208470,PAV,GX,14.27,1.202,S0
IC 4760,281.441700,-62.958100,PAV,GX,15.12,0.832,S0
IC 4765,281.825550,-63.330940,PAV,GX,12.34,3.802,E
IC 4766,281.898750,-63.291940,PAV,GX,14.98,1.230,S0-a
IC 4794,284.290050,-62.090890,PAV,GX,14.16,1.479,E-S0
IC 4891,296.313300,-54.344200,TEL,GX,12.06,3.020,E
IC 4906,299.198100,-60.468050,PAV,GX,13.81,1.622,E-S0
IC 4943,301.617750,-48.375640,TEL,GX,13.62,1.318,E
IC 4952,302.156850,-55.453640,TEL,GX,14.24,0.933,S0-a
IC 4965,303.113550,-56.826750,PAV,GX,14.83,1.230,S0
IC 4991,304.596900,-41.050200,SGR,GX,12.68,2.884,S0
IC 5063,313.009650,-57.068830,IND,GX,12.96,2.692,S0-a
IC 5156,330.811950,-33.838410,PSA,GX,12.94,2.291,SBab
IC 5250A,341.822400,-65.060830,TUC,GX,12.71,1.514,E-S0
IC 4663,266.369550,-44.905970,SCO,GX,13.10,0.331,
