Name,RA,Dec,Con,OT,Mag,Diam,Other
VV 1,202.468300,47.198300,CVN,PG,8.96,0.280,Arp 85
VV 10,259.833750,49.025000,HER,PG,14.86,0.036,Arp 102
VV 100,208.939600,-6.003100,VIR,PG,14.50,0.040,
VV 1000,30.656700,-6.240600,CET,PG,15.50,0.025,
VV 1001,30.735800,-14.608900,CET,PG,16.00,0.020,
VV 1002,30.921700,26.276100,ARI,PG,15.00,0.015,
VV 1003,31.321700,34.789200,TRI,PG,15.40,0.020,
VV 1004,31.633300,17.005000,ARI,PG,15.60,0.018,
VV 1005,32.035650,-34.352350,FOR,PG,15.00,0.006,
VV 1006,32.089200,41.479200,AND,PG,14.11,0.037,Arp 74
VV 1007,32.382900,-10.158750,CET,PG,12.91,0.104,Arp 318
VV 1008,32.410800,35.797200,TRI,PG,14.30,0.058,5Zw191
VV 1009,32.654400,-6.598900,CET,PG,16.00,0.063,
VV 101,261.857250,58.516400,DRA,PG,14.00,0.005,Arp 310;Arp 310/311
VV 1010,32.843950,25.825950,ARI,PG,16.00,0.009,
VV 1011,33.523300,5.173300,CET,PG,14.70,0.020,
VV 1012,33.737100,-20.211700,CET,PG,13.52,0.050,
VV 1013,34.165000,-29.950600,FOR,PG,15.32,0.030,
VV 1014,34.244950,30.938900,TRI,PG,15.60,0.027,
VV 1015,34.521200,38.076900,AND,PG,13.95,0.022,
VV 1016,34.589600,-9.291400,CET,PG,15.00,0.020,
VV 1017,35.521200,33.946100,TRI,PG,14.65,0.030,
VV 1018,35.686200,-3.969400,CET,PG,16.00,0.022,
VV 1019,35.790400,41.369050,AND,PG,13.84,0.012,5Zw229;Arp 145
VV 102,316.108300,16.083300,DEL,PG,15.10,0.037,
VV 1020,35.835000,32.192750,TRI,PG,15.01,0.015,5Zw233
VV 1021,36.185000,42.623300,AND,PG,13.90,0.043,
VV 1022,36.310800,-40.431550,ERI,PG,15.63,0.008,
VV 1023,36.600000,27.658300,ARI,PG,14.79,0.020,
VV 1024,36.692900,41.834400,AND,PG,14.93,0.022,
VV 1025,36.918700,-9.912500,CET,PG,15.84,0.015,
VV 1026,36.942900,26.590000,ARI,PG,14.52,0.022,5Zw244
VV 1027,37.060400,31.311700,TRI,PG,13.57,0.098,
VV 1028,37.136200,-19.039700,CET,PG,13.18,0.050,
VV 1029,37.204600,38.166900,AND,PG,15.15,0.022,
VV 103,211.737500,10.461700,BOO,PG,14.50,0.020,
VV 1030,37.725000,3.855000,CET,PG,15.70,0.015,
VV 1031,37.805800,43.339200,AND,PG,15.30,0.025,
VV 1032,38.105800,-18.642500,CET,PG,14.87,0.025,
VV 1033,38.459400,11.203300,ARI,PG,14.90,0.005,
VV 1034,38.550000,32.985000,TRI,PG,15.70,0.015,
VV 1035,38.698500,32.843750,TRI,PG,13.30,0.006,
VV 1036,38.995800,10.433300,CET,PG,16.00,0.033,
VV 1037,39.733750,-14.314300,CET,PG,14.50,0.021,
VV 1038,40.117900,-2.723750,CET,PG,14.70,0.040,
VV 1039,40.128750,39.060300,PER,PG,10.38,0.050,Arp 135
VV 104,183.434200,36.632800,CVN,PG,13.90,0.043,
VV 1040,40.153550,-8.540550,CET,PG,15.49,0.016,
VV 1041,40.229600,8.595600,CET,PG,14.93,0.028,
VV 1042,40.272500,8.733050,CET,PG,14.40,0.067,
VV 1043,41.099950,-9.736250,CET,PG,15.50,0.013,
VV 1044,41.359600,18.130300,ARI,PG,15.40,0.018,
VV 1045,41.463800,16.425600,ARI,PG,15.60,0.010,
VV 1046,41.516700,15.852200,ARI,PG,14.80,0.015,
VV 1047,41.560400,-30.251350,FOR,PG,10.23,0.058,Arp 77
VV 1048,42.166300,-4.614200,ERI,PG,15.50,0.013,
VV 1049,42.622700,-34.857900,FOR,PG,14.00,0.130,
VV 105,178.183350,1.741100,VIR,PG,14.18,0.004,
VV 1050,42.750850,3.527750,CET,PG,16.00,0.010,
VV 1051,42.804400,13.188750,ARI,PG,15.50,0.007,
VV 1052,43.107100,-14.549700,ERI,PG,15.00,0.025,
VV 1053,43.421700,13.014700,ARI,PG,13.05,0.062,Arp 200
VV 1054,43.507100,14.973650,ARI,PG,15.50,0.006,
VV 1055,44.423500,6.024750,CET,PG,14.40,0.004,3Zw052
VV 1056,44.441200,5.951700,CET,PG,15.70,0.020,
VV 1057,44.472900,-2.346900,ERI,PG,13.00,0.070,
VV 1058,45.420400,-4.671700,ERI,PG,16.57,0.028,Arp 179
VV 1059,45.465000,35.840800,PER,PG,15.00,0.020,5Zw311
VV 106,141.984600,68.417250,UMA,PG,14.13,0.032,7Zw280;Arp 300
VV 1060,45.489600,35.762500,PER,PG,15.50,0.030,
VV 1061,46.011300,-26.595600,FOR,PG,15.04,0.020,
VV 1062,46.233550,-27.606550,FOR,PG,15.06,0.197,
VV 1063,47.066300,-24.672200,FOR,PG,15.09,0.020,
VV 1064,47.236700,-2.955000,ERI,PG,13.10,0.028,
VV 1065,47.296900,-3.915650,ERI,PG,16.00,0.006,
VV 1066,47.407900,-40.004400,ERI,PG,15.00,0.025,
VV 1067,47.438300,-20.579400,ERI,PG,10.52,0.185,Arp 41
VV 1068,47.462900,-24.479700,FOR,PG,14.50,0.018,
VV 1069,47.490800,-31.140000,FOR,PG,14.70,0.035,
VV 107,37.254600,38.098100,AND,PG,15.50,0.007,
VV 1070,48.290800,-17.924200,ERI,PG,17.00,0.037,
VV 1071,49.261250,31.575250,PER,PG,14.89,0.035,
VV 1072,50.390600,13.549700,ARI,PG,16.00,0.004,
VV 1073,50.672900,-37.209700,FOR,PG,9.42,0.300,Arp 154
VV 1074,50.926250,-0.117900,TAU,PG,16.00,0.008,
VV 1075,50.976700,-37.508300,FOR,PG,13.84,0.035,
VV 1076,51.037050,17.751250,TAU,PG,14.82,0.014,
VV 1077,52.397250,40.872900,PER,PG,15.00,0.008,
VV 1078,52.877100,-30.212500,FOR,PG,13.87,0.030,
VV 1079,53.704200,36.216700,PER,PG,15.20,0.025,
VV 108,204.804200,4.623900,VIR,PG,14.52,0.022,
VV 1080,53.888300,-32.465000,FOR,PG,13.79,0.048,
VV 1081,53.979600,-2.866100,ERI,PG,15.00,nan,
VV 1082,54.200400,-7.841100,ERI,PG,15.00,0.015,
VV 1083,55.015600,-37.793450,ERI,PG,15.01,0.013,
VV 1084,55.618300,38.967500,PER,PG,15.20,0.013,
VV 1085,57.268100,1.167250,TAU,PG,14.80,0.040,
VV 1086,57.571200,18.218900,TAU,PG,16.00,0.015,
VV 1087,59.616700,-40.228300,HOR,PG,15.38,0.025,
VV 1088,60.405800,24.819300,TAU,PG,16.00,0.005,
VV 1089,60.693700,-21.119700,ERI,PG,14.44,0.030,
VV 109,221.501650,8.503900,BOO,PG,15.40,0.032,
VV 1090,61.800000,-40.179200,HOR,PG,16.00,0.015,
VV 1091,63.007100,-32.861650,ERI,PG,10.65,0.029,
VV 1092,63.063700,-6.703100,ERI,PG,15.50,0.018,
VV 1093,64.973700,2.095300,TAU,PG,14.44,0.030,Arp 20
VV 1094,65.488100,1.840150,TAU,PG,14.48,0.006,
VV 1095,66.783950,-6.144200,ERI,PG,15.00,0.050,
VV 1096,66.887100,-42.165300,CAE,PG,14.20,0.028,
VV 1097,66.919350,-42.782800,CAE,PG,14.59,0.008,
VV 1098,66.925800,-42.640000,CAE,PG,14.50,0.015,
VV 1099,67.090650,-32.427350,ERI,PG,15.21,0.008,
VV 11,163.100800,36.607650,LMI,PG,11.67,0.059,Arp 206
VV 110,147.735400,-4.998100,SEX,PG,14.50,0.048,
VV 1100,67.212100,69.579400,CAM,PG,15.70,0.010,7Zw014
VV 1101,67.234200,-1.868450,ERI,PG,16.00,0.016,2Zw011
VV 1102,67.337900,-0.206900,ERI,PG,15.60,0.015,
VV 1103,67.475400,-0.750000,ERI,PG,15.50,0.020,
VV 1104,67.673750,0.663300,TAU,PG,12.70,0.018,2Zw012
VV 1105,68.499600,-8.578900,ERI,PG,13.63,0.033,2Zw015;Arp 186
VV 1106,69.175000,-2.286700,ERI,PG,15.13,0.025,Arp 61
VV 1107,69.545600,-11.398200,ERI,PG,16.00,0.001,
VV 1108,69.896200,-9.055800,ERI,PG,14.50,0.015,
VV 1109,70.785400,0.745800,TAU,PG,15.30,0.018,2Zw021
VV 111,148.637900,-6.856900,SEX,PG,14.00,0.043,
VV 1110,71.474200,-17.279200,ERI,PG,14.00,0.045,
VV 1111,71.635800,-11.929400,ERI,PG,15.00,0.015,
VV 1112,72.435000,3.334200,ORI,PG,14.46,0.025,2Zw023
VV 1113,72.656200,6.009400,ORI,PG,14.03,0.055,
VV 1114,72.955400,8.844200,ORI,PG,14.78,0.025,
VV 1115,73.749200,-26.035600,ERI,PG,15.05,0.010,
VV 1116,73.788100,-16.146800,ERI,PG,14.50,0.007,
VV 1117,74.245800,-42.806700,PIC,PG,nan,0.030,
VV 1118,74.603100,-14.959300,LEP,PG,16.00,0.003,
VV 1119,74.661200,-27.843300,CAE,PG,14.53,0.033,
VV 112,160.702900,13.459400,LEO,PG,13.74,0.028,Arp 291
VV 1120,75.332900,-23.137200,LEP,PG,16.00,0.010,
VV 1121,75.425000,-34.032200,CAE,PG,14.22,0.035,
VV 1122,75.445800,-18.162750,LEP,PG,13.68,0.009,
VV 1123,76.158700,-15.768300,LEP,PG,15.00,0.015,
VV 1124,76.220800,-10.247500,ERI,PG,15.00,0.020,Arp 187
VV 1125,76.281200,-31.784400,COL,PG,14.21,0.025,
VV 1126,76.451300,-19.816900,LEP,PG,14.88,0.020,
VV 1127,76.487900,-24.440600,LEP,PG,16.00,0.013,
VV 1128,76.603100,-31.953650,COL,PG,13.13,0.005,
VV 1129,77.524200,-0.739300,ORI,PG,14.78,0.060,
VV 113,160.472900,0.792800,SEX,PG,14.47,0.025,
VV 1130,77.700400,-2.681700,ORI,PG,14.10,0.018,2Zw033
VV 1131,78.958300,6.605000,ORI,PG,16.00,0.015,
VV 1132,79.085400,-13.471900,LEP,PG,15.00,0.030,
VV 1133,79.364600,-23.746900,LEP,PG,14.63,0.037,
VV 1134,79.891700,3.321400,ORI,PG,15.00,0.015,
VV 1135,79.898300,-32.658300,COL,PG,13.78,0.030,
VV 1136,79.933300,3.716700,ORI,PG,15.60,0.022,Arp 52
VV 1137,80.189200,-24.667800,LEP,PG,15.63,0.030,
VV 1138,80.645800,-11.498450,LEP,PG,12.83,0.005,Arp 123
VV 1139,80.985000,-17.261400,LEP,PG,14.00,0.035,
VV 114,16.952700,-17.506550,CET,PG,14.30,0.009,Arp 236
VV 1140,85.517900,69.379400,CAM,PG,11.73,0.115,Arp 184;IC 2133
VV 1141,85.732100,-29.731400,COL,PG,14.15,0.020,
VV 1142,85.968300,-19.294200,LEP,PG,13.99,0.050,
VV 1143,85.968700,-26.467500,LEP,PG,15.29,0.025,
VV 1144,86.869800,-25.115150,LEP,PG,14.96,0.023,
VV 1145,87.138350,50.309700,AUR,PG,16.62,0.001,
VV 1146,87.185200,-25.560000,LEP,PG,15.75,0.004,
VV 1147,87.219600,-25.631900,LEP,PG,14.67,0.013,
VV 1148,87.259200,-31.491100,COL,PG,15.00,0.015,
VV 1149,88.065850,46.833050,AUR,PG,14.80,0.014,
VV 115,239.804350,20.755850,SER,PG,14.80,0.025,7Zw631
VV 1150,88.723300,46.439400,AUR,PG,15.00,0.052,
VV 1151,89.409600,-18.592500,LEP,PG,15.22,0.022,
VV 1152,90.282900,-23.672500,LEP,PG,11.99,0.065,IC 2154
VV 1153,92.505400,-33.641100,COL,PG,14.35,0.028,
VV 1154,92.778100,-33.302900,COL,PG,15.66,0.008,
VV 1155,94.103750,-21.373900,CMA,PG,11.63,0.023,
VV 1156,94.665400,78.356400,CAM,PG,11.38,0.150,
VV 1157,95.002500,-37.195150,COL,PG,15.32,0.004,
VV 1158,95.272900,-20.047500,CMA,PG,12.63,0.050,
VV 1159,95.399550,59.126800,LYN,PG,13.86,0.017,
VV 116,144.728150,-4.851950,HYA,PG,13.77,0.031,Arp 321
VV 1160,95.981700,-35.026000,COL,PG,14.87,0.006,
VV 1161,97.780800,-31.020550,CMA,PG,15.22,0.009,
VV 1162,98.428800,-24.984400,CMA,PG,13.66,0.043,
VV 1163,98.495000,-34.813300,COL,PG,14.13,0.037,
VV 1164,99.849200,57.720000,LYN,PG,16.00,0.007,
VV 1165,100.502500,-30.112800,CMA,PG,15.35,0.020,
VV 1166,101.823550,33.583450,GEM,PG,13.10,0.032,
VV 1167,101.976700,84.161700,CAM,PG,14.70,0.043,
VV 1168,102.493500,25.636950,GEM,PG,14.30,0.010,
VV 1169,102.516650,26.410000,GEM,PG,15.70,0.057,
VV 117,116.724350,39.024400,LYN,PG,13.90,0.016,Arp 143
VV 1170,102.727050,-35.348600,PUP,PG,15.31,0.007,
VV 1171,103.063300,30.841400,GEM,PG,15.60,0.020,
VV 1172,103.237900,27.633300,GEM,PG,15.14,0.015,
VV 1173,104.126200,60.653300,LYN,PG,14.90,0.048,
VV 1174,105.589600,11.236900,MON,PG,16.00,0.028,
VV 1175,105.851050,33.778350,GEM,PG,14.50,0.015,
VV 1176,107.327500,20.636400,GEM,PG,13.10,0.035,
VV 1177,107.475800,47.910450,LYN,PG,14.70,0.007,
VV 1178,109.492900,40.985000,AUR,PG,15.25,0.009,
VV 1179,109.639550,31.387200,GEM,PG,15.20,0.008,
VV 118,172.126650,58.569850,UMA,PG,11.80,0.025,Arp 296
VV 1180,109.691700,59.691700,LYN,PG,16.10,0.007,
VV 1181,109.913300,60.294050,CAM,PG,17.00,0.006,7Zw140
VV 1182,110.193300,26.533300,GEM,PG,15.40,0.020,
VV 1183,110.256200,25.177500,GEM,PG,14.60,0.037,
VV 1184,110.378500,55.758850,LYN,PG,14.29,0.009,
VV 1185,110.674150,48.878050,LYN,PG,17.00,0.002,
VV 1186,110.784400,58.080850,LYN,PG,13.81,0.040,7Zw148;Arp 128
VV 1187,111.440200,29.952650,GEM,PG,15.20,0.010,
VV 1188,111.806650,52.946250,LYN,PG,17.00,0.005,
VV 1189,112.452700,85.730700,CEP,PG,11.93,0.352,7Zw134;Arp 25
VV 119,150.989200,40.756900,LMI,PG,13.60,0.083,Arp 264
VV 1190,112.185650,69.203850,CAM,PG,11.43,0.057,
VV 1191,112.271200,26.919200,GEM,PG,14.50,0.037,
VV 1192,113.070400,31.880300,GEM,PG,16.16,0.010,
VV 1193,113.654750,57.518050,LYN,PG,16.00,0.004,
VV 1194,113.705000,62.545600,CAM,PG,14.51,0.020,
VV 1195,113.741700,59.006700,LYN,PG,15.60,0.010,
VV 1196,114.400400,73.730150,CAM,PG,14.81,0.178,
VV 1197,114.350000,62.338300,CAM,PG,15.30,0.007,
VV 1198,114.748700,50.895000,LYN,PG,16.00,0.020,
VV 1199,115.225400,54.446900,LYN,PG,17.00,0.013,
VV 12,29.361700,17.220600,ARI,PG,14.61,0.022,Arp 56
VV 120,210.420400,33.828050,CVN,PG,14.50,0.003,1Zw078;Arp 111
VV 1200,115.421850,64.721950,CAM,PG,16.00,0.019,
VV 1201,116.034600,29.247500,GEM,PG,13.28,0.062,
VV 1202,116.109800,29.269000,GEM,PG,15.92,0.001,
VV 1203,118.134600,33.481700,GEM,PG,15.30,0.018,
VV 1204,118.577100,54.255300,LYN,PG,13.84,0.025,
VV 1205,118.633550,16.808050,GEM,PG,14.80,0.004,
VV 1206,119.499400,52.859300,LYN,PG,14.00,0.006,
VV 1207,119.521200,47.308900,LYN,PG,16.00,0.026,
VV 1208,120.033700,58.711700,LYN,PG,16.00,0.013,
VV 1209,120.049200,56.364550,LYN,PG,15.37,0.008,
VV 121,269.565800,66.633100,DRA,PG,nan,nan,
VV 1210,120.195800,29.747800,GEM,PG,15.00,0.015,
VV 1211,120.635600,56.515400,LYN,PG,17.00,0.008,
VV 1212,121.440400,7.590800,CNC,PG,15.20,0.010,
VV 1213,121.802100,80.124700,CAM,PG,15.30,0.048,
VV 1214,122.436650,25.881000,CNC,PG,14.70,0.006,
VV 1215,122.786700,46.464700,LYN,PG,14.13,0.040,
VV 1216,123.409400,58.136800,LYN,PG,15.30,0.008,
VV 1217,123.606700,86.131350,CEP,PG,18.00,0.008,
VV 1218,123.673300,58.225000,LYN,PG,15.30,0.028,
VV 1219,124.756050,83.261400,CAM,PG,13.90,0.011,
VV 122,29.525400,3.085000,PSC,PG,13.91,0.007,Arp 126
VV 1220,124.775000,70.714200,UMA,PG,11.10,0.198,7Zw223;Arp 268
VV 1221,125.162700,-1.396250,HYA,PG,15.03,0.052,
VV 1222,125.188700,19.362200,CNC,PG,15.60,0.007,
VV 1223,125.639600,-40.408100,PUP,PG,14.00,0.030,
VV 1224,125.705400,66.968900,UMA,PG,15.15,0.030,
VV 1225,125.836700,-4.942950,HYA,PG,14.50,0.071,
VV 1226,125.889550,21.343200,CNC,PG,15.40,0.013,Arp 247
VV 1227,126.819600,22.877800,CNC,PG,13.75,0.055,
VV 1228,126.825800,37.780300,LYN,PG,15.20,0.033,
VV 1229,127.225800,34.651100,LYN,PG,14.71,nan,
VV 123,108.597700,73.473750,CAM,PG,13.20,0.018,Arp 141
VV 1230,127.319400,34.921150,LYN,PG,16.00,0.006,
VV 1231,127.595800,14.381700,CNC,PG,15.60,nan,
VV 1232,127.857100,40.955800,LYN,PG,15.70,0.033,
VV 1233,128.043300,-2.163600,HYA,PG,15.20,0.022,
VV 1234,128.513100,-4.394850,HYA,PG,15.50,0.016,
VV 1235,129.189400,47.370550,UMA,PG,16.00,0.005,
VV 1236,129.410000,-6.718300,HYA,PG,14.00,0.025,
VV 1237,129.509550,7.891700,CNC,PG,16.58,0.004,
VV 1238,130.420850,40.653900,LYN,PG,15.00,0.007,
VV 1239,130.676650,14.279150,CNC,PG,12.74,0.023,Arp 89
VV 124,139.015000,52.840300,UMA,PG,13.78,0.043,
VV 1240,130.737500,-20.052500,PYX,PG,14.00,0.060,
VV 1241,130.966700,0.835000,HYA,PG,15.00,0.028,
VV 1242,131.338550,55.113650,UMA,PG,15.00,0.008,
VV 1243,131.915000,25.891400,CNC,PG,14.84,0.025,
VV 1244,132.346650,19.073200,CNC,PG,12.70,0.008,Arp 167
VV 1245,132.970600,40.825550,LYN,PG,15.20,0.025,
VV 1246,133.510800,67.916700,UMA,PG,15.20,nan,
VV 1247,133.896300,58.733600,UMA,PG,12.12,0.113,Arp 336
VV 1248,133.908300,78.223100,CAM,PG,10.96,0.122,Arp 225
VV 1249,134.008550,42.271500,LYN,PG,16.00,0.004,
VV 125,212.863300,50.209400,BOO,PG,14.85,0.028,
VV 1250,134.071200,48.617500,UMA,PG,16.00,0.018,
VV 1251,134.624200,6.321100,HYA,PG,15.50,nan,
VV 1252,134.637500,37.086400,LYN,PG,15.70,0.013,
VV 1253,134.709200,41.580300,LYN,PG,14.38,0.028,
VV 1254,135.065400,35.723900,LYN,PG,14.00,0.008,Arp 202
VV 1255,135.111700,53.067200,UMA,PG,16.00,0.025,
VV 1256,136.101900,41.484050,LYN,PG,15.60,0.022,
VV 1257,136.359600,25.550600,CNC,PG,14.90,0.025,
VV 1258,136.671450,41.812500,LYN,PG,17.00,0.005,
VV 1259,136.787500,25.341100,CNC,PG,15.40,0.013,
VV 126,179.483950,36.384850,UMA,PG,15.80,0.004,Arp 194
VV 1260,136.817950,46.221400,LYN,PG,15.60,0.045,
VV 1261,136.817100,37.215300,LYN,PG,14.35,0.037,
VV 1262,137.048950,22.001800,CNC,PG,nan,0.005,
VV 1263,137.331700,33.121900,LYN,PG,15.00,0.018,
VV 1264,137.832900,-30.872200,PYX,PG,16.00,0.025,
VV 1265,137.945800,17.145000,CNC,PG,15.40,0.015,
VV 1266,137.964600,34.961100,LYN,PG,16.50,0.025,
VV 1267,138.259750,60.247750,UMA,PG,15.00,0.014,
VV 1268,138.521200,40.113600,LYN,PG,12.30,0.087,Arp 215
VV 1269,139.105200,42.998350,LYN,PG,15.30,0.013,
VV 127,191.104600,34.389700,CVN,PG,17.50,0.062,1Zw042
VV 1270,139.182900,59.774700,UMA,PG,15.60,0.020,
VV 1271,139.196700,34.429700,LYN,PG,13.58,0.033,
VV 1272,139.891700,-10.501400,HYA,PG,15.61,0.018,
VV 1273,139.933550,33.743900,LYN,PG,12.87,0.025,Arp 315
VV 1274,140.405200,64.248200,UMA,PG,13.28,0.042,
VV 1275,140.431200,71.543900,UMA,PG,14.60,0.025,
VV 1276,140.630800,50.432800,UMA,PG,15.70,0.050,
VV 1277,140.721200,21.975300,LEO,PG,14.54,0.040,
VV 1278,140.796700,26.818100,LEO,PG,15.50,0.018,
VV 1279,141.040000,49.226100,UMA,PG,13.82,0.063,Arp 285
VV 128,183.408300,16.121700,COM,PG,14.51,0.000,Arp 260
VV 1280,141.064200,5.940600,HYA,PG,14.80,0.018,
VV 1281,141.141300,34.659400,LMI,PG,16.50,0.033,
VV 1282,141.251900,65.469300,UMA,PG,14.80,0.008,
VV 1283,141.307100,-6.716700,HYA,PG,14.50,0.043,
VV 1284,141.439800,11.439200,LEO,PG,12.86,0.039,Arp 307
VV 1285,141.588800,22.130600,LEO,PG,15.00,0.015,
VV 1286,141.915000,12.278500,LEO,PG,15.29,0.044,Arp 237
VV 1287,142.156700,38.538600,LMI,PG,15.19,0.033,
VV 1288,142.281000,30.142950,LEO,PG,15.40,0.003,
VV 1289,142.879200,69.763300,UMA,PG,15.50,nan,
VV 129,244.531050,21.561950,HER,PG,15.50,0.024,
VV 1290,143.442100,10.152200,LEO,PG,12.50,0.102,Arp 232
VV 1291,143.508750,55.240300,UMA,PG,15.60,0.001,1Zw018
VV 1292,143.511700,10.108600,LEO,PG,14.10,0.025,Arp 137
VV 1293,143.837100,-8.809700,HYA,PG,15.00,0.028,
VV 1294,143.965400,61.353100,UMA,PG,15.20,0.028,
VV 1295,144.114200,-11.329200,HYA,PG,14.00,0.018,Arp 221
VV 1296,144.141250,48.471800,UMA,PG,15.00,0.022,
VV 1297,144.272500,41.374900,LYN,PG,16.00,0.022,
VV 1298,144.288550,-5.041550,HYA,PG,15.00,0.005,
VV 1299,144.832300,36.568300,LMI,PG,15.35,0.023,
VV 13,181.439800,31.069050,UMA,PG,15.60,0.020,Arp 97
VV 130,222.802100,-20.442200,LIB,PG,13.98,0.040,
VV 1300,144.881200,19.126400,LEO,PG,15.40,0.010,
VV 1301,144.920000,-0.235300,HYA,PG,15.38,0.013,
VV 1302,145.242300,27.774000,LEO,PG,15.50,0.014,
VV 1303,145.290800,-7.786100,HYA,PG,16.00,0.018,
VV 1304,145.839600,10.085000,LEO,PG,15.70,0.015,
VV 1305,146.018300,-0.652500,SEX,PG,14.82,0.029,
VV 1306,146.072500,76.351700,DRA,PG,15.14,0.022,
VV 1307,146.167900,39.385300,LMI,PG,17.00,0.013,
VV 1308,146.245800,-19.719050,HYA,PG,15.30,0.014,Arp 252
VV 1309,146.400000,72.036700,UMA,PG,15.70,0.015,
VV 131,138.825000,48.675000,UMA,PG,15.00,0.028,
VV 1310,146.410800,-31.190300,ANT,PG,10.06,0.223,
VV 1311,146.438300,-14.347250,HYA,PG,13.11,0.049,Arp 245
VV 1312,146.586050,3.058350,SEX,PG,14.10,0.026,Arp 303
VV 1313,146.820000,53.826250,UMA,PG,17.00,0.011,
VV 1314,146.820400,72.985150,DRA,PG,16.00,0.005,
VV 1315,146.957500,8.834400,LEO,PG,14.70,0.018,
VV 1316,147.128300,57.970800,UMA,PG,15.12,0.022,
VV 1317,147.183300,25.453900,LEO,PG,15.50,0.020,
VV 1318,147.281700,-4.742800,SEX,PG,14.00,0.020,
VV 1319,147.282100,44.047500,UMA,PG,16.00,0.025,
VV 132,233.798300,16.551700,SER,PG,14.00,0.040,
VV 1320,147.755850,30.594050,LEO,PG,15.81,0.021,
VV 1321,147.936300,1.448300,SEX,PG,16.00,0.028,
VV 1322,148.130000,-2.440300,SEX,PG,15.50,0.014,
VV 1323,148.266850,19.436650,LEO,PG,14.50,0.012,
VV 1324,148.358300,7.873600,LEO,PG,16.73,0.022,
VV 1325,148.791700,-33.210800,ANT,PG,13.60,0.033,
VV 1326,149.081450,20.486100,LEO,PG,14.80,0.034,
VV 1327,149.662900,28.874300,LEO,PG,15.40,0.010,Arp 174
VV 1328,150.023300,-31.553300,ANT,PG,12.42,0.087,
VV 1329,150.508750,72.147800,UMA,PG,13.50,0.061,7Zw303
VV 133,204.830800,24.775600,BOO,PG,14.47,0.028,
VV 1330,150.728300,-20.067200,HYA,PG,15.33,0.015,
VV 1331,150.755800,57.735600,UMA,PG,16.00,nan,
VV 1332,150.929200,50.391700,UMA,PG,16.00,0.030,
VV 1333,151.101700,-2.428100,SEX,PG,14.66,0.025,
VV 1334,151.171200,29.364700,LMI,PG,14.60,0.030,
VV 1335,151.451200,-21.263900,HYA,PG,15.43,0.015,
VV 1336,151.459150,0.632600,SEX,PG,14.86,0.004,
VV 1337,151.458300,58.440000,UMA,PG,15.10,0.015,
VV 1338,151.550400,-1.553300,SEX,PG,15.70,0.022,
VV 1339,151.716650,14.374750,LEO,PG,13.57,0.002,
VV 134,99.958300,-27.206700,CMA,PG,nan,nan,
VV 1340,151.822500,57.127500,UMA,PG,16.00,nan,
VV 1341,152.652900,5.152800,SEX,PG,14.90,0.015,
VV 1342,152.669200,32.309700,LMI,PG,15.00,0.030,
VV 1343,152.680400,-15.509700,HYA,PG,15.00,0.015,
VV 1344,152.816650,0.443600,SEX,PG,14.08,0.016,
VV 1345,153.012500,23.083600,LEO,PG,15.25,0.037,
VV 1346,153.049200,4.923600,SEX,PG,14.80,0.013,
VV 1347,153.219600,4.789850,SEX,PG,14.90,0.015,
VV 1348,153.236700,6.176100,SEX,PG,15.10,0.015,
VV 1349,153.430400,-34.862500,ANT,PG,15.06,0.009,
VV 135,207.296250,-7.221150,VIR,PG,13.43,0.024,
VV 1350,153.858300,60.135000,UMA,PG,nan,nan,7Zw316
VV 1351,153.972500,6.963600,LEO,PG,15.24,0.010,
VV 1352,154.782500,34.665800,LMI,PG,14.86,0.019,
VV 1353,154.785400,-17.931400,HYA,PG,15.36,0.028,
VV 1354,155.234200,20.154700,LEO,PG,15.70,0.020,
VV 1355,155.411200,12.574200,LEO,PG,14.40,0.033,
VV 1356,155.541450,38.521250,LMI,PG,16.50,0.005,
VV 1357,155.553350,17.856500,LEO,PG,16.49,0.006,
VV 1358,155.595800,57.046700,UMA,PG,15.60,0.015,
VV 1359,155.854800,12.825150,LEO,PG,15.30,0.023,
VV 136,180.787500,57.888300,UMA,PG,14.60,0.013,
VV 1360,156.064200,16.743300,LEO,PG,14.00,0.045,Arp 43
VV 1361,156.217700,9.581950,LEO,PG,15.40,0.026,
VV 1362,156.724600,44.006700,UMA,PG,15.10,0.018,
VV 1363,156.873300,1.250550,SEX,PG,14.80,0.008,
VV 1364,156.939350,19.334750,LEO,PG,17.00,0.006,
VV 1365,157.093800,68.416100,UMA,PG,10.80,0.330,7Zw330
VV 1366,157.097900,3.758600,SEX,PG,16.71,nan,
VV 1367,157.332500,23.731900,LEO,PG,15.50,0.040,
VV 1368,157.498700,-11.281100,SEX,PG,16.00,0.010,
VV 1369,158.084600,56.083300,UMA,PG,12.50,0.072,
VV 137,223.804600,-19.665600,LIB,PG,14.06,0.043,
VV 1370,158.132900,54.401100,UMA,PG,13.40,0.025,Arp 233
VV 1371,158.344000,67.601550,UMA,PG,17.20,0.017,7Zw335
VV 1372,158.367100,7.134700,LEO,PG,15.20,0.007,
VV 1373,158.823300,-17.276700,HYA,PG,14.50,0.025,Arp 53
VV 1374,159.132900,2.362200,SEX,PG,15.74,0.010,8Zw090
VV 1375,159.282100,39.776400,UMA,PG,16.00,0.015,
VV 1376,159.382500,43.653900,UMA,PG,15.70,0.020,
VV 1377,159.843700,12.998900,LEO,PG,15.30,0.010,
